,circuit_id,timestamp,day_of_week,value_kWh
81,45738,2025-01-14 12:00:00+00:00,Tuesday,87.13799429684877
82,45738,2025-01-15 12:00:00+00:00,Wednesday,41.236741989851
83,45738,2025-01-16 12:00:00+00:00,Thursday,70.05707012116909
84,45738,2025-01-17 12:00:00+00:00,Friday,91.00642463564873
85,45738,2025-01-18 12:00:00+00:00,Saturday,62.89776408672333
86,45738,2025-01-19 12:00:00+00:00,Sunday,86.6543550491333
87,45738,2025-01-20 12:00:00+00:00,Monday,50.644008845090866
88,45738,2025-01-21 12:00:00+00:00,Tuesday,62.90803410112858
89,482879,2024-12-23 12:00:00+00:00,Monday,58.11015426367521
90,482879,2024-12-24 12:00:00+00:00,Tuesday,8.560417771339417
91,482879,2024-12-25 12:00:00+00:00,Wednesday,5.769384741783142
92,482879,2024-12-26 12:00:00+00:00,Thursday,38.61427094042301
93,482879,2024-12-27 12:00:00+00:00,Friday,115.92694475129247
94,482879,2024-12-28 12:00:00+00:00,Saturday,0.0
95,482879,2024-12-29 12:00:00+00:00,Sunday,43.69347542524338
96,482879,2024-12-30 12:00:00+00:00,Monday,22.39013012498617
97,482879,2024-12-31 12:00:00+00:00,Tuesday,48.37469047307968
98,482879,2025-01-01 12:00:00+00:00,Wednesday,10.397237747907639
99,482879,2025-01-02 12:00:00+00:00,Thursday,0.0
100,482879,2025-01-03 12:00:00+00:00,Friday,0.0
101,482879,2025-01-04 12:00:00+00:00,Saturday,0.0
102,482879,2025-01-05 12:00:00+00:00,Sunday,0.0
103,482879,2025-01-06 12:00:00+00:00,Monday,8.37421789765358
104,482879,2025-01-07 12:00:00+00:00,Tuesday,8.794950783252716
105,482879,2025-01-08 12:00:00+00:00,Wednesday,6.535695567727089
106,482879,2025-01-09 12:00:00+00:00,Thursday,42.33963996171951
107,482879,2025-01-10 12:00:00+00:00,Friday,40.476465821266174
108,482879,2025-01-11 12:00:00+00:00,Saturday,43.97386546432972
109,482879,2025-01-12 12:00:00+00:00,Sunday,60.620444029569626
110,482879,2025-01-13 12:00:00+00:00,Monday,38.45044922828674
111,482879,2025-01-14 12:00:00+00:00,Tuesday,32.4130055308342
112,482879,2025-01-15 12:00:00+00:00,Wednesday,2.060062885284424
113,482879,2025-01-16 12:00:00+00:00,Thursday,0.0
114,482879,2025-01-17 12:00:00+00:00,Friday,62.33761301636696
115,482879,2025-01-18 12:00:00+00:00,Saturday,36.85474719107151
116,482879,2025-01-19 12:00:00+00:00,Sunday,60.74683357775211
117,482879,2025-01-20 12:00:00+00:00,Monday,51.44910220569
118,482879,2025-01-21 12:00:00+00:00,Tuesday,23.0808659568429
119,54688,2024-12-23 12:00:00+00:00,Monday,21.306521892547607
120,54688,2024-12-24 12:00:00+00:00,Tuesday,11.080349415540695
121,54688,2024-12-25 12:00:00+00:00,Wednesday,78.17013496160507
122,54688,2024-12-26 12:00:00+00:00,Thursday,16.024965692311525
123,54688,2024-12-27 12:00:00+00:00,Friday,0.583048865199089
124,54688,2024-12-28 12:00:00+00:00,Saturday,37.74459195137024
125,54688,2024-12-29 12:00:00+00:00,Sunday,27.002075165510178
126,54688,2024-12-30 12:00:00+00:00,Monday,23.681459419429302
127,54688,2024-12-31 12:00:00+00:00,Tuesday,23.079838793724775
128,54688,2025-01-01 12:00:00+00:00,Wednesday,9.392298489809036
129,54688,2025-01-02 12:00:00+00:00,Thursday,0.0
130,54688,2025-01-03 12:00:00+00:00,Friday,0.0
131,54688,2025-01-04 12:00:00+00:00,Saturday,0.0
132,54688,2025-01-05 12:00:00+00:00,Sunday,0.1338508278131485
133,54688,2025-01-06 12:00:00+00:00,Monday,30.68390242755413
134,54688,2025-01-07 12:00:00+00:00,Tuesday,13.824295908212662
135,54688,2025-01-08 12:00:00+00:00,Wednesday,18.77385103702545
136,54688,2025-01-09 12:00:00+00:00,Thursday,34.1517608165741
137,54688,2025-01-10 12:00:00+00:00,Friday,94.62672429531813
138,54688,2025-01-11 12:00:00+00:00,Saturday,26.57672591507435
139,54688,2025-01-12 12:00:00+00:00,Sunday,48.280448799952865
140,54688,2025-01-13 12:00:00+00:00,Monday,8.245161781087518
141,54688,2025-01-14 12:00:00+00:00,Tuesday,9.390793651342392
142,54688,2025-01-15 12:00:00+00:00,Wednesday,9.342632085084915
