site_key,circuit_id,avg_three_highest_peaks
d4fe9eb7-c4d3-40d2-b29b-91fea9529562,f4a1c951-1fc2-4817-b5f9-a61694d498f7-GaroCS-46324E2A66280,16.760066666666667
d4fe9eb7-c4d3-40d2-b29b-91fea9529562,c6f69b09-d945-49e7-8a3d-24abff758e88-GaroCS-42659AA056E80,11.512166666666667
c6d82c05-e555-4601-a9bc-2dd9b6f4d887,4ce05beb-d3cd-429b-acbc-b305dd20c8d6-GaroCS-46552E2A66280,11.502933333333333
c6d82c05-e555-4601-a9bc-2dd9b6f4d887,f2704a97-4b42-4d82-a3e6-7712795e69e1-GaroCS-42B1FAA056E80,11.457500000000001
c6d82c05-e555-4601-a9bc-2dd9b6f4d887,8a4d2632-7d1f-465f-a4a5-d7dd67bfa2c8-GaroCS-44371B2A46980,11.3778
