site_key,circuit_id,avg_three_highest_peaks
cd1dc99e-8e04-4028-923c-45dc18d844a0,b8ca81ac-9b32-4d4d-9bcf-0b292b359e3d,18.3334
f9d9ba39-fc02-4ee5-8def-e3d92c8cc219,c6eea953-301b-40d4-baa3-4c8aad84210f,13.022320066666666
f9d9ba39-fc02-4ee5-8def-e3d92c8cc219,8fbb9818-183f-4e4b-9ec4-48b71e5dc8c3,11.459333333333333
f9d9ba39-fc02-4ee5-8def-e3d92c8cc219,9c877170-39b7-4a10-85dc-927d7d424987,11.393808300000002
cd1dc99e-8e04-4028-923c-45dc18d844a0,aa6a828f-ce6f-42d1-89c8-b49561276ba8,9.9201311
cd1dc99e-8e04-4028-923c-45dc18d844a0,08f761c5-2f08-49ad-baa3-84328deb6272,7.3495439666666655
cd1dc99e-8e04-4028-923c-45dc18d844a0,9c765405-f93d-4fcb-836b-b817c3757ef6,7.236098933333333
f9d9ba39-fc02-4ee5-8def-e3d92c8cc219,1e318844-395b-4f62-addf-8d5dcd6e10cb,6.549240566666666
