charger_id,timestamp,value,observation_id,floor_timesamp,time_diff_seconds
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-17 22:10:57.524837+00:00,0.0,513,2024-12-17 22:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-17 23:27:11.655457+00:00,0.0,513,2024-12-17 23:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-21 20:58:32.587399+00:00,5.857101474025001e-05,513,2024-12-21 20:00:00+00:00,16.374213
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-21 20:58:48.961612+00:00,0.0,513,2024-12-21 20:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-22 00:05:30.021275+00:00,0.0,513,2024-12-22 00:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-22 02:45:48.130165+00:00,0.0,513,2024-12-22 02:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-23 19:49:23.904324+00:00,5.424648101250001e-05,513,2024-12-23 19:00:00+00:00,16.338618
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-23 19:49:40.242942+00:00,0.0,513,2024-12-23 19:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-23 20:00:22.984077+00:00,7.734081734416668e-06,513,2024-12-23 20:00:00+00:00,14.168589
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-23 20:00:37.152666+00:00,0.0,513,2024-12-23 20:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-23 21:46:46.620666+00:00,0.0,513,2024-12-23 21:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-24 00:27:56.105395+00:00,0.0,513,2024-12-24 00:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-26 20:52:01.516849+00:00,5.4468722583e-05,513,2024-12-26 20:00:00+00:00,16.342251
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-26 20:52:17.859100+00:00,0.0,513,2024-12-26 20:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-26 22:53:42.941422+00:00,0.0,513,2024-12-26 22:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-27 02:07:51.604823+00:00,0.0,513,2024-12-27 02:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 13:16:24.877029+00:00,2.77396630885e-05,513,2024-12-28 13:00:00+00:00,16.361829
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 13:16:41.238858+00:00,0.0,513,2024-12-28 13:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 14:43:00.143507+00:00,0.0,513,2024-12-28 14:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 15:19:55.301391+00:00,0.0,513,2024-12-28 15:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 16:53:44.690143+00:00,2.9434396856944445e-06,513,2024-12-28 16:00:00+00:00,7.639235
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-28 16:53:52.329378+00:00,0.0,513,2024-12-28 16:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-29 14:56:35.422194+00:00,4.910368467558334e-05,513,2024-12-29 14:00:00+00:00,16.338093
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-29 14:56:51.760287+00:00,0.0,513,2024-12-29 14:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-29 16:30:47.326832+00:00,0.0,513,2024-12-29 16:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-29 17:43:07.215476+00:00,0.0,513,2024-12-29 17:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-31 19:07:34.520921+00:00,6.357137734805554e-05,513,2024-12-31 19:00:00+00:00,16.362119
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-31 19:07:50.883040+00:00,0.0,513,2024-12-31 19:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-31 23:43:51.514126+00:00,9.417240945e-06,513,2024-12-31 23:00:00+00:00,15.27533
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-31 23:44:06.789456+00:00,0.004632980670822,513,2024-12-31 23:00:00+00:00,2.229633
8248cd44-4d3e-4c47-a284-61d638a00881,2024-12-31 23:44:09.019089+00:00,0.0,513,2024-12-31 23:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-01 15:18:52.445004+00:00,4.7741289851999996e-05,513,2025-01-01 15:00:00+00:00,16.338566
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-01 15:19:08.783570+00:00,0.0,513,2025-01-01 15:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-01 19:58:35.904928+00:00,0.0,513,2025-01-01 19:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-04 23:09:42.539795+00:00,4.1441906369999994e-05,513,2025-01-04 23:00:00+00:00,16.337151
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-04 23:09:58.876946+00:00,0.0,513,2025-01-04 23:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-05 01:15:15.600682+00:00,0.0,513,2025-01-05 01:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-05 05:37:51.392295+00:00,0.0,513,2025-01-05 05:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-09 20:47:40.789005+00:00,5.074080553361111e-05,513,2025-01-09 20:00:00+00:00,16.358474
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-09 20:47:57.147479+00:00,0.0,513,2025-01-09 20:00:00+00:00,0.0
8248cd44-4d3e-4c47-a284-61d638a00881,2025-01-10 01:09:17.727041+00:00,0.0,513,2025-01-10 01:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 15:06:51.549118+00:00,1.0220290302083334e-05,513,2024-12-14 15:00:00+00:00,16.407155
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 15:07:07.956273+00:00,0.00550650544121475,513,2024-12-14 15:00:00+00:00,15.286779
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 15:07:23.243052+00:00,0.02907668161830533,513,2024-12-14 15:00:00+00:00,15.253008
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 15:07:38.496060+00:00,0.0,513,2024-12-14 15:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 16:45:24.686905+00:00,0.0,513,2024-12-14 16:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 17:08:06.687254+00:00,0.0,513,2024-12-14 17:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 19:58:44.920278+00:00,0.0,513,2024-12-14 19:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 20:00:16.531641+00:00,0.0008455745501416668,513,2024-12-14 20:00:00+00:00,920.770835
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-14 20:15:37.302476+00:00,0.0,513,2024-12-14 20:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 14:27:01.051583+00:00,7.889598522944444e-06,513,2024-12-19 14:00:00+00:00,16.380734
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 14:27:17.432317+00:00,0.005500724557543334,513,2024-12-19 14:00:00+00:00,15.295818
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 14:27:32.728135+00:00,0.028052433472842912,513,2024-12-19 14:00:00+00:00,15.274427
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 14:27:48.002562+00:00,0.0,513,2024-12-19 14:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 15:32:27.178864+00:00,2.6201806344097824,513,2024-12-19 15:00:00+00:00,1344.506356
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 15:54:51.685220+00:00,3.924636697777777e-06,513,2024-12-19 15:00:00+00:00,30.55513
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 15:55:22.240350+00:00,0.005635398659649332,513,2024-12-19 15:00:00+00:00,15.301959
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 15:55:37.542309+00:00,0.015304891122574221,513,2024-12-19 15:00:00+00:00,15.248384
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 15:55:52.790693+00:00,0.0,513,2024-12-19 15:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 16:27:58.524267+00:00,0.0,513,2024-12-19 16:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:36:11.124727+00:00,2.1671830275555555e-06,513,2024-12-19 19:00:00+00:00,15.339872
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:36:26.464599+00:00,0.00598150341029,513,2024-12-19 19:00:00+00:00,15.29217
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:36:41.756769+00:00,0.021709432760955667,513,2024-12-19 19:00:00+00:00,15.263733
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:36:57.020502+00:00,0.5129976841385064,513,2024-12-19 19:00:00+00:00,259.54733
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:41:16.567832+00:00,0.0003103387897487778,513,2024-12-19 19:00:00+00:00,91.524367
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:42:48.092199+00:00,0.00034519125593600005,513,2024-12-19 19:00:00+00:00,680.403264
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 19:54:08.495463+00:00,0.0,513,2024-12-19 19:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 20:46:02.138894+00:00,0.00024827358619744445,513,2024-12-19 20:00:00+00:00,715.944337
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 20:57:58.083231+00:00,0.0,513,2024-12-19 20:00:00+00:00,54.426421
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 20:58:52.509652+00:00,0.0,513,2024-12-19 20:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-19 21:09:39.050503+00:00,0.0,513,2024-12-19 21:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 14:49:13.774631+00:00,8.3906071275e-06,513,2024-12-23 14:00:00+00:00,16.332082
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 14:49:30.106713+00:00,0.0053754810146425,513,2024-12-23 14:00:00+00:00,15.257895
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 14:49:45.364608+00:00,0.02865200872009759,513,2024-12-23 14:00:00+00:00,15.244647
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 14:50:00.609255+00:00,0.0,513,2024-12-23 14:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 15:49:28.813782+00:00,0.0,513,2024-12-23 15:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 19:26:16.562814+00:00,2.2539416844537334,513,2024-12-23 19:00:00+00:00,1114.898964
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 19:44:51.461778+00:00,0.00041671871682966665,513,2024-12-23 19:00:00+00:00,106.726287
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 19:46:38.188065+00:00,0.00042371475253133337,513,2024-12-23 19:00:00+00:00,701.901854
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-23 19:58:20.089919+00:00,0.0,513,2024-12-23 19:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-24 01:11:00.952426+00:00,0.0006835172019816389,513,2024-12-24 01:00:00+00:00,734.021993
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-24 01:23:14.974419+00:00,0.0,513,2024-12-24 01:00:00+00:00,41.25073
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-24 01:23:56.225149+00:00,0.00025899940864325003,513,2024-12-24 01:00:00+00:00,661.134419
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-24 01:34:57.359568+00:00,0.0,513,2024-12-24 01:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 15:37:46.038184+00:00,1.449623909066667e-05,513,2024-12-28 15:00:00+00:00,16.357341
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 15:38:02.395525+00:00,0.005290960388905832,513,2024-12-28 15:00:00+00:00,15.233469
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 15:38:17.628994+00:00,0.028405861401676835,513,2024-12-28 15:00:00+00:00,15.253202
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 15:38:32.882196+00:00,0.0,513,2024-12-28 15:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 16:46:44.963488+00:00,0.059888568188948325,513,2024-12-28 16:00:00+00:00,30.55742
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 16:47:15.520908+00:00,0.24700891641470402,513,2024-12-28 16:00:00+00:00,122.305055
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 16:49:17.825963+00:00,4.502482419138888e-06,513,2024-12-28 16:00:00+00:00,30.485117
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 16:49:48.311080+00:00,0.005421394335034722,513,2024-12-28 16:00:00+00:00,15.24125
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 16:50:03.552330+00:00,0.0,513,2024-12-28 16:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 20:33:20.483888+00:00,2.1210101543166672e-05,513,2024-12-28 20:00:00+00:00,30.580466
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 20:33:51.064354+00:00,0.006013352317619999,513,2024-12-28 20:00:00+00:00,15.31676
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 20:34:06.381114+00:00,0.0,513,2024-12-28 20:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 21:22:30.038535+00:00,0.00040169472784325005,513,2024-12-28 21:00:00+00:00,106.741441
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 21:24:16.779976+00:00,0.00027924931498750003,513,2024-12-28 21:00:00+00:00,762.860475
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-28 21:36:59.640451+00:00,0.0,513,2024-12-28 21:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-29 06:42:26.897281+00:00,0.00025845346741902776,513,2024-12-29 06:00:00+00:00,731.759719
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-29 06:54:38.657000+00:00,0.0,513,2024-12-29 06:00:00+00:00,0.001094
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2024-12-29 06:54:38.658094+00:00,0.0,513,2024-12-29 06:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 15:28:08.511652+00:00,1.7839015608333336e-06,513,2025-01-04 15:00:00+00:00,16.341083
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 15:28:24.852735+00:00,0.005406571728849472,513,2025-01-04 15:00:00+00:00,15.295679
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 15:28:40.148414+00:00,0.461518777756853,513,2025-01-04 15:00:00+00:00,235.710695
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 15:32:35.859109+00:00,0.0,513,2025-01-04 15:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 16:02:16.291391+00:00,0.0,513,2025-01-04 16:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 21:40:26.428856+00:00,0.0004973298027976667,513,2025-01-04 21:00:00+00:00,106.816732
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 21:42:13.245588+00:00,0.00030333776089194444,513,2025-01-04 21:00:00+00:00,704.981239
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-04 21:53:58.226827+00:00,0.0,513,2025-01-04 21:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-05 11:21:56.762205+00:00,6.6022622620277784e-06,513,2025-01-05 11:00:00+00:00,25.074527
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-05 11:22:21.836732+00:00,0.0,513,2025-01-05 11:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 14:44:37.613380+00:00,9.247721415833333e-06,513,2025-01-09 14:00:00+00:00,16.363626
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 14:44:53.977006+00:00,0.005339171148263111,513,2025-01-09 14:00:00+00:00,15.301544
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 14:45:09.278550+00:00,0.029117010597799635,513,2025-01-09 14:00:00+00:00,15.256843
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 14:45:24.535393+00:00,0.0,513,2025-01-09 14:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:07:44.713375+00:00,0.0,513,2025-01-09 16:00:00+00:00,2.161748
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:07:46.875123+00:00,2.2838185987499998e-06,513,2025-01-09 16:00:00+00:00,4.445389
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:07:51.320512+00:00,1.3907020068083331e-05,513,2025-01-09 16:00:00+00:00,15.250319
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:08:06.570831+00:00,0.008440786224605751,513,2025-01-09 16:00:00+00:00,15.273369
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:08:21.844200+00:00,2.77226834493531,513,2025-01-09 16:00:00+00:00,1404.785569
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:31:46.629769+00:00,0.4994488473785672,513,2025-01-09 16:00:00+00:00,244.344441
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:35:50.974210+00:00,0.029557861689126944,513,2025-01-09 16:00:00+00:00,15.22759
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 16:36:06.201800+00:00,0.0,513,2025-01-09 16:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 20:38:32.255546+00:00,0.00025766340401388885,513,2025-01-09 20:00:00+00:00,91.81315
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 20:40:04.068696+00:00,0.00015839972778388889,513,2025-01-09 20:00:00+00:00,704.694785
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 20:51:48.763481+00:00,0.0,513,2025-01-09 20:00:00+00:00,0.0
2f57180f-cf62-4d9f-aed3-f9edaf4a2c13,2025-01-09 21:58:44.516981+00:00,0.0,513,2025-01-09 21:00:00+00:00,0.0
