,site_key,circuit_id,timestamp,name,sum_value,chargers,circuit_power_kw,used_power_ratio
0,VKGS-M222,79333,2024-12-02 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
1,VKGS-M222,79333,2024-12-02 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
2,VKGS-M222,79333,2024-12-02 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
3,VKGS-M222,79333,2024-12-02 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
4,VKGS-M222,79333,2024-12-02 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
5,VKGS-M222,79333,2024-12-02 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
6,VKGS-M222,79333,2024-12-02 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
7,VKGS-M222,79333,2024-12-02 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
8,VKGS-M222,79333,2024-12-02 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
9,VKGS-M222,79333,2024-12-02 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
10,VKGS-M222,79333,2024-12-02 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
11,VKGS-M222,79333,2024-12-02 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
12,VKGS-M222,79333,2024-12-02 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
13,VKGS-M222,79333,2024-12-02 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
14,VKGS-M222,79333,2024-12-02 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
15,VKGS-M222,79333,2024-12-02 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
16,VKGS-M222,79333,2024-12-02 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
17,VKGS-M222,79333,2024-12-02 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
18,VKGS-M222,79333,2024-12-02 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
19,VKGS-M222,79333,2024-12-02 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
20,VKGS-M222,79333,2024-12-02 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
21,VKGS-M222,79333,2024-12-02 21:00:00+00:00,Sameiet Husmorgården,2.561056613922119,1.0,43.647680350735705,5.87
22,VKGS-M222,79333,2024-12-02 22:00:00+00:00,Sameiet Husmorgården,7.356888771057129,1.0,43.647680350735705,16.86
23,VKGS-M222,79333,2024-12-02 23:00:00+00:00,Sameiet Husmorgården,7.346078395843506,1.0,43.647680350735705,16.83
24,VKGS-M222,79333,2024-12-03 00:00:00+00:00,Sameiet Husmorgården,7.363420486450195,1.0,43.647680350735705,16.87
25,VKGS-M222,79333,2024-12-03 01:00:00+00:00,Sameiet Husmorgården,7.338115692138672,1.0,43.647680350735705,16.81
26,VKGS-M222,79333,2024-12-03 02:00:00+00:00,Sameiet Husmorgården,3.6280672550201416,1.0,43.647680350735705,8.31
27,VKGS-M222,79333,2024-12-03 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
28,VKGS-M222,79333,2024-12-03 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
29,VKGS-M222,79333,2024-12-03 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
30,VKGS-M222,79333,2024-12-03 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
31,VKGS-M222,79333,2024-12-03 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
32,VKGS-M222,79333,2024-12-03 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
33,VKGS-M222,79333,2024-12-03 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
34,VKGS-M222,79333,2024-12-03 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
35,VKGS-M222,79333,2024-12-03 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
36,VKGS-M222,79333,2024-12-03 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
37,VKGS-M222,79333,2024-12-03 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
38,VKGS-M222,79333,2024-12-03 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
39,VKGS-M222,79333,2024-12-03 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
40,VKGS-M222,79333,2024-12-03 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
41,VKGS-M222,79333,2024-12-03 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
42,VKGS-M222,79333,2024-12-03 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
43,VKGS-M222,79333,2024-12-03 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
44,VKGS-M222,79333,2024-12-03 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
45,VKGS-M222,79333,2024-12-03 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
46,VKGS-M222,79333,2024-12-03 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
47,VKGS-M222,79333,2024-12-03 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
48,VKGS-M222,79333,2024-12-04 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
49,VKGS-M222,79333,2024-12-04 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
50,VKGS-M222,79333,2024-12-04 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
51,VKGS-M222,79333,2024-12-04 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
52,VKGS-M222,79333,2024-12-04 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
53,VKGS-M222,79333,2024-12-04 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
54,VKGS-M222,79333,2024-12-04 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
55,VKGS-M222,79333,2024-12-04 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
56,VKGS-M222,79333,2024-12-04 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
57,VKGS-M222,79333,2024-12-04 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
58,VKGS-M222,79333,2024-12-04 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
59,VKGS-M222,79333,2024-12-04 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
60,VKGS-M222,79333,2024-12-04 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
61,VKGS-M222,79333,2024-12-04 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
62,VKGS-M222,79333,2024-12-04 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
63,VKGS-M222,79333,2024-12-04 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
64,VKGS-M222,79333,2024-12-04 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
65,VKGS-M222,79333,2024-12-04 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
66,VKGS-M222,79333,2024-12-04 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
67,VKGS-M222,79333,2024-12-04 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
68,VKGS-M222,79333,2024-12-04 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
69,VKGS-M222,79333,2024-12-04 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
70,VKGS-M222,79333,2024-12-04 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
71,VKGS-M222,79333,2024-12-04 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
72,VKGS-M222,79333,2024-12-05 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
73,VKGS-M222,79333,2024-12-05 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
74,VKGS-M222,79333,2024-12-05 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
75,VKGS-M222,79333,2024-12-05 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
76,VKGS-M222,79333,2024-12-05 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
77,VKGS-M222,79333,2024-12-05 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
78,VKGS-M222,79333,2024-12-05 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
79,VKGS-M222,79333,2024-12-05 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
80,VKGS-M222,79333,2024-12-05 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
81,VKGS-M222,79333,2024-12-05 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
82,VKGS-M222,79333,2024-12-05 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
83,VKGS-M222,79333,2024-12-05 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
84,VKGS-M222,79333,2024-12-05 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
85,VKGS-M222,79333,2024-12-05 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
86,VKGS-M222,79333,2024-12-05 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
87,VKGS-M222,79333,2024-12-05 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
88,VKGS-M222,79333,2024-12-05 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
89,VKGS-M222,79333,2024-12-05 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
90,VKGS-M222,79333,2024-12-05 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
91,VKGS-M222,79333,2024-12-05 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
92,VKGS-M222,79333,2024-12-05 20:00:00+00:00,Sameiet Husmorgården,4.850895881652832,1.0,43.647680350735705,11.11
93,VKGS-M222,79333,2024-12-05 21:00:00+00:00,Sameiet Husmorgården,7.37894868850708,1.0,43.647680350735705,16.91
94,VKGS-M222,79333,2024-12-05 22:00:00+00:00,Sameiet Husmorgården,7.385732650756836,1.0,43.647680350735705,16.92
95,VKGS-M222,79333,2024-12-05 23:00:00+00:00,Sameiet Husmorgården,7.392080307006836,1.0,43.647680350735705,16.94
96,VKGS-M222,79333,2024-12-06 00:00:00+00:00,Sameiet Husmorgården,7.396632671356201,1.0,43.647680350735705,16.95
97,VKGS-M222,79333,2024-12-06 01:00:00+00:00,Sameiet Husmorgården,3.4565656185150146,1.0,43.647680350735705,7.92
98,VKGS-M222,79333,2024-12-06 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
99,VKGS-M222,79333,2024-12-06 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
100,VKGS-M222,79333,2024-12-06 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
101,VKGS-M222,79333,2024-12-06 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
102,VKGS-M222,79333,2024-12-06 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
103,VKGS-M222,79333,2024-12-06 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
104,VKGS-M222,79333,2024-12-06 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
105,VKGS-M222,79333,2024-12-06 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
106,VKGS-M222,79333,2024-12-06 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
107,VKGS-M222,79333,2024-12-06 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
108,VKGS-M222,79333,2024-12-06 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
109,VKGS-M222,79333,2024-12-06 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
110,VKGS-M222,79333,2024-12-06 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
111,VKGS-M222,79333,2024-12-06 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
112,VKGS-M222,79333,2024-12-06 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
113,VKGS-M222,79333,2024-12-06 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
114,VKGS-M222,79333,2024-12-06 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
115,VKGS-M222,79333,2024-12-06 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
116,VKGS-M222,79333,2024-12-06 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
117,VKGS-M222,79333,2024-12-06 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
118,VKGS-M222,79333,2024-12-06 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
119,VKGS-M222,79333,2024-12-06 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
120,VKGS-M222,79333,2024-12-07 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
121,VKGS-M222,79333,2024-12-07 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
122,VKGS-M222,79333,2024-12-07 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
123,VKGS-M222,79333,2024-12-07 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
124,VKGS-M222,79333,2024-12-07 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
125,VKGS-M222,79333,2024-12-07 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
126,VKGS-M222,79333,2024-12-07 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
127,VKGS-M222,79333,2024-12-07 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
128,VKGS-M222,79333,2024-12-07 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
129,VKGS-M222,79333,2024-12-07 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
130,VKGS-M222,79333,2024-12-07 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
131,VKGS-M222,79333,2024-12-07 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
132,VKGS-M222,79333,2024-12-07 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
133,VKGS-M222,79333,2024-12-07 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
134,VKGS-M222,79333,2024-12-07 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
135,VKGS-M222,79333,2024-12-07 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
136,VKGS-M222,79333,2024-12-07 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
137,VKGS-M222,79333,2024-12-07 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
138,VKGS-M222,79333,2024-12-07 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
139,VKGS-M222,79333,2024-12-07 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
140,VKGS-M222,79333,2024-12-07 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
141,VKGS-M222,79333,2024-12-07 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
142,VKGS-M222,79333,2024-12-07 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
143,VKGS-M222,79333,2024-12-07 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
144,VKGS-M222,79333,2024-12-08 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
145,VKGS-M222,79333,2024-12-08 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
146,VKGS-M222,79333,2024-12-08 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
147,VKGS-M222,79333,2024-12-08 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
148,VKGS-M222,79333,2024-12-08 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
149,VKGS-M222,79333,2024-12-08 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
150,VKGS-M222,79333,2024-12-08 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
151,VKGS-M222,79333,2024-12-08 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
152,VKGS-M222,79333,2024-12-08 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
153,VKGS-M222,79333,2024-12-08 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
154,VKGS-M222,79333,2024-12-08 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
155,VKGS-M222,79333,2024-12-08 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
156,VKGS-M222,79333,2024-12-08 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
157,VKGS-M222,79333,2024-12-08 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
158,VKGS-M222,79333,2024-12-08 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
159,VKGS-M222,79333,2024-12-08 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
160,VKGS-M222,79333,2024-12-08 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
161,VKGS-M222,79333,2024-12-08 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
162,VKGS-M222,79333,2024-12-08 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
163,VKGS-M222,79333,2024-12-08 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
164,VKGS-M222,79333,2024-12-08 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
165,VKGS-M222,79333,2024-12-08 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
166,VKGS-M222,79333,2024-12-08 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
167,VKGS-M222,79333,2024-12-08 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
168,VKGS-M222,79333,2024-12-09 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
169,VKGS-M222,79333,2024-12-09 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
170,VKGS-M222,79333,2024-12-09 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
171,VKGS-M222,79333,2024-12-09 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
172,VKGS-M222,79333,2024-12-09 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
173,VKGS-M222,79333,2024-12-09 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
174,VKGS-M222,79333,2024-12-09 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
175,VKGS-M222,79333,2024-12-09 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
176,VKGS-M222,79333,2024-12-09 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
177,VKGS-M222,79333,2024-12-09 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
178,VKGS-M222,79333,2024-12-09 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
179,VKGS-M222,79333,2024-12-09 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
180,VKGS-M222,79333,2024-12-09 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
181,VKGS-M222,79333,2024-12-09 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
182,VKGS-M222,79333,2024-12-09 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
183,VKGS-M222,79333,2024-12-09 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
184,VKGS-M222,79333,2024-12-09 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
185,VKGS-M222,79333,2024-12-09 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
186,VKGS-M222,79333,2024-12-09 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
187,VKGS-M222,79333,2024-12-09 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
188,VKGS-M222,79333,2024-12-09 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
189,VKGS-M222,79333,2024-12-09 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
190,VKGS-M222,79333,2024-12-09 22:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
191,VKGS-M222,79333,2024-12-09 23:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
192,VKGS-M222,79333,2024-12-10 00:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
193,VKGS-M222,79333,2024-12-10 01:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
194,VKGS-M222,79333,2024-12-10 02:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
195,VKGS-M222,79333,2024-12-10 03:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
196,VKGS-M222,79333,2024-12-10 04:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
197,VKGS-M222,79333,2024-12-10 05:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
198,VKGS-M222,79333,2024-12-10 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
199,VKGS-M222,79333,2024-12-10 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
200,VKGS-M222,79333,2024-12-10 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
201,VKGS-M222,79333,2024-12-10 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
202,VKGS-M222,79333,2024-12-10 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
203,VKGS-M222,79333,2024-12-10 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
204,VKGS-M222,79333,2024-12-10 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
205,VKGS-M222,79333,2024-12-10 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
206,VKGS-M222,79333,2024-12-10 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
207,VKGS-M222,79333,2024-12-10 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
208,VKGS-M222,79333,2024-12-10 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
209,VKGS-M222,79333,2024-12-10 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
210,VKGS-M222,79333,2024-12-10 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
211,VKGS-M222,79333,2024-12-10 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
212,VKGS-M222,79333,2024-12-10 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
213,VKGS-M222,79333,2024-12-10 21:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
214,VKGS-M222,79333,2024-12-10 22:00:00+00:00,Sameiet Husmorgården,1.3411980867385864,1.0,43.647680350735705,3.07
215,VKGS-M222,79333,2024-12-10 23:00:00+00:00,Sameiet Husmorgården,7.357720375061035,1.0,43.647680350735705,16.86
216,VKGS-M222,79333,2024-12-11 00:00:00+00:00,Sameiet Husmorgården,7.3450164794921875,1.0,43.647680350735705,16.83
217,VKGS-M222,79333,2024-12-11 01:00:00+00:00,Sameiet Husmorgården,7.367068767547607,1.0,43.647680350735705,16.88
218,VKGS-M222,79333,2024-12-11 02:00:00+00:00,Sameiet Husmorgården,7.368465900421143,1.0,43.647680350735705,16.88
219,VKGS-M222,79333,2024-12-11 03:00:00+00:00,Sameiet Husmorgården,7.370595455169678,1.0,43.647680350735705,16.89
220,VKGS-M222,79333,2024-12-11 04:00:00+00:00,Sameiet Husmorgården,7.361036777496338,1.0,43.647680350735705,16.86
221,VKGS-M222,79333,2024-12-11 05:00:00+00:00,Sameiet Husmorgården,4.014545917510986,1.0,43.647680350735705,9.2
222,VKGS-M222,79333,2024-12-11 06:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
223,VKGS-M222,79333,2024-12-11 07:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
224,VKGS-M222,79333,2024-12-11 08:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
225,VKGS-M222,79333,2024-12-11 09:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
226,VKGS-M222,79333,2024-12-11 10:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
227,VKGS-M222,79333,2024-12-11 11:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
228,VKGS-M222,79333,2024-12-11 12:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
229,VKGS-M222,79333,2024-12-11 13:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
230,VKGS-M222,79333,2024-12-11 14:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
231,VKGS-M222,79333,2024-12-11 15:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
232,VKGS-M222,79333,2024-12-11 16:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
233,VKGS-M222,79333,2024-12-11 17:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
234,VKGS-M222,79333,2024-12-11 18:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
235,VKGS-M222,79333,2024-12-11 19:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
236,VKGS-M222,79333,2024-12-11 20:00:00+00:00,Sameiet Husmorgården,0.0,0.0,0.0,0.0
