site_key,avg_three_highest_peaks
8N4M-N722,24.52806329727173
28T4-7722,19.394389629364014
6M6M-7222,16.33848961194356
TRED-E222,15.969253619511923
EMRB-G222,15.866346836090088
RYW8-C322,14.416312058766684
ZQK6-W522,13.838042140007019
